poly_id,elevation_zone,mean,std,year
447,1500,0.13946952376391927,0.01372377559489089,2025
448,1500,0.12662422049855415,0.0036173330667809743,2025
449,1500,0.13693031853482485,0.0056029216418005375,2025
450,2500,0.19051875710084631,0.018149946219753615,2025
451,2500,0.19581635999854383,0.011014359887769032,2025
452,2000,0.18809199737612747,0.017204941963006735,2025
453,2500,0.2126752324006382,0.01198431712237612,2025
454,2500,0.19319546046431205,0.0051019435936752525,2025
455,2000,0.10349579731951548,0.012398207516657364,2025
456,2000,0.21307186622239757,0.023945682551498107,2025
457,1000,0.12301844063778004,0.002903355091066365,2025
458,1000,0.12212233535232855,0.0022989269006141403,2025
459,1000,0.12980069769021335,0.0008574212875916525,2025
460,2000,0.17069193721270884,0.03201095507871768,2025
461,1000,0.1257535751505595,0.003349316286123236,2025
462,1000,0.08843467547257931,0.007842745311821303,2025
463,2500,0.1981100696929803,0.012153695095123278,2025
464,2500,0.21900424681780903,0.04457411900672562,2025
465,2000,0.19211911358230213,0.02828824880257178,2025
466,1000,0.09725369301437217,0.013848399242043787,2025
467,2000,0.16771843900904482,0.005696381464599207,2025
468,2000,0.1832489108374284,0.015086201165879103,2025
469,1000,0.13051108620081645,0.00232177191442802,2025
470,2000,0.17829010149731772,0.009689523997753437,2025
471,1500,0.13702581254939794,0.015533348509617125,2025
472,2500,0.20066789235367405,0.0065159770045585055,2025
473,2000,0.19870381894435535,0.017529793096350218,2025
474,2000,0.1483039726418405,0.0016048760469829504,2025
475,2000,0.2089763377999931,0.029723186315879724,2025
476,2500,0.20844725435301925,0.00955527263018807,2025
477,2000,0.2605661812817978,0.006889469183723279,2025
478,2000,0.24354381603119793,0.012824657347772654,2025
479,2000,0.21207381193270014,0.009287642667741243,2025
480,2000,0.2751967665654291,0.0039810318217750025,2025
481,2000,0.2179010348943215,0.017007031201502182,2025
482,1500,0.11309660915377452,0.0034181146086417367,2025
483,2000,0.22964908526879965,0.007355107639162099,2025
484,2000,0.24155580872939422,0.010312117333820616,2025
485,1500,0.1614533270992951,0.010626334039672182,2025
486,1500,0.14538169286557226,0.0060238758768051525,2025
487,2000,0.2496955737823766,0.010867642065507057,2025
488,2500,0.23783256826453314,0.010000688853962847,2025
489,2000,0.2358517963598125,0.007098005897601322,2025
490,2500,0.24911645743055985,0.010747284381613539,2025
491,1500,0.0961003557711495,0.0017973379622398596,2025
492,2000,0.20980731638239355,0.01523696713252966,2025
493,1500,0.10918620793748361,0.0010267416574561877,2025
494,1000,0.12477804065426851,0.006644242312677241,2025
495,1500,0.10355329157254199,0.0050756156207880454,2025
496,2000,0.25056544873213327,0.0029518777143069663,2025
497,1500,0.09866932734441938,0.0012326950272794413,2025
498,2000,0.25528472697204163,0.0026546286861475177,2025
499,1500,0.09959792866319035,0.0021762698226333054,2025
500,2500,0.2604655205077715,0.02380954014575818,2025
501,2500,0.2195334182537447,0.006852628536682702,2025
502,1500,0.0953966926684302,0.00038622407094678925,2025
503,1000,0.12371686261571316,0.0108594260012888,2025
504,1000,0.12500989558880013,0.011935531015682024,2025
505,2500,0.21777011868182927,0.007971506090999572,2025
506,2000,0.22895035668148916,0.005635446947735198,2025
507,2500,0.22590569883420125,0.006222750415435657,2025
508,1500,0.12076466453928963,0.001115980925625264,2025
509,2000,0.20951354945618086,0.0027726062097239205,2025
510,2000,0.21848865774218468,0.009609789910946964,2025
511,1000,0.12460372238450848,0.01441318297708356,2025
512,1500,0.12330808045591497,0.008986386600309319,2025
513,1000,0.07830874471086369,0.013668394821408483,2025
514,1500,0.11674084111341985,0.0160434089424464,2025
515,1000,0.06938877940983482,0.006600620330735606,2025
516,2500,0.2197977768753217,0.004169583254077402,2025
517,2500,0.21996586158527762,0.00489580836496891,2025
518,1500,0.13401107765818512,0.02172794891750278,2025
519,2000,0.21758865551436077,0.003267889144933613,2025
520,1000,0.09548750822504412,0.002241766302810335,2025
521,2500,0.23011083802961305,0.009115559747017997,2025
522,2000,0.24122222864478962,0.005898890529144892,2025
523,2500,0.230767418380263,0.009976699936201398,2025
524,2500,0.23190798605037433,0.005589949934789237,2025
525,1000,0.10215404438032558,0.0016076826999580466,2025
526,2500,0.20403612213885564,0.01248665019664952,2025
527,2000,0.21667668697582892,0.001820762119789827,2025
528,2000,0.24251334287994233,0.012333784893728708,2025
